Start of Path: 
0.37, 4.9918, -7.1625, 0.0000, 4.9918, -7.1625, 0.0000, 1.0012,1.0012
0.38, 5.3103, -7.1625, 0.0000, 5.3103, -7.1625, 0.0000, 1.0248,1.0248
0.39, 5.6387, -7.1625, 0.0000, 5.6387, -7.1625, 0.0000, 1.0485,1.0485
0.40, 5.9771, -7.1625, 0.0000, 5.9771, -7.1625, 0.0000, 1.0722,1.0722
0.41, 6.3254, -7.1625, 0.0000, 6.3254, -7.1625, 0.0000, 1.0959,1.0959
0.42, 6.6837, -7.1625, 0.0000, 6.6837, -7.1625, 0.0000, 1.1196,1.1196
0.43, 7.0519, -7.1625, 0.0000, 7.0519, -7.1625, 0.0000, 1.1434,1.1434
0.44, 7.4301, -7.1625, 0.0000, 7.4301, -7.1625, 0.0000, 1.1670,1.1670
0.45, 7.8182, -7.1625, 0.0000, 7.8182, -7.1625, 0.0000, 1.1905,1.1905
0.46, 8.2163, -7.1625, 0.0000, 8.2163, -7.1625, 0.0000, 1.1972,1.1972
0.47, 8.6236, -7.1625, 0.0000, 8.6236, -7.1625, 0.0000, 1.1961,1.1961
0.48, 9.0394, -7.1625, 0.0000, 9.0394, -7.1625, 0.0000, 1.1930,1.1930
0.49, 9.4627, -7.1625, 0.0000, 9.4627, -7.1625, 0.0000, 1.1878,1.1878
0.50, 9.8928, -7.1625, 0.0000, 9.8928, -7.1625, 0.0000, 1.1807,1.1807
0.51, 10.3286, -7.1625, 0.0000, 10.3286, -7.1625, 0.0000, 1.1714,1.1714
0.52, 10.7695, -7.1625, 0.0000, 10.7695, -7.1625, 0.0000, 1.1599,1.1599
0.53, 11.2145, -7.1625, 0.0000, 11.2145, -7.1625, 0.0000, 1.1465,1.1465
0.54, 11.6627, -7.1625, 0.0000, 11.6627, -7.1625, 0.0000, 1.1312,1.1312
0.55, 12.1133, -7.1625, 0.0000, 12.1133, -7.1625, 0.0000, 1.1137,1.1137
0.56, 12.5654, -7.1625, 0.0000, 12.5654, -7.1625, 0.0000, 1.0940,1.0940
0.57, 13.0182, -7.1625, 0.0000, 13.0182, -7.1625, 0.0000, 1.0780,1.0780
0.58, 13.4710, -7.1625, 0.0000, 13.4710, -7.1625, 0.0000, 1.0781,1.0781
0.59, 13.9238, -7.1625, 0.0000, 13.9238, -7.1625, 0.0000, 1.0781,1.0781
0.60, 14.3767, -7.1625, 0.0000, 14.3767, -7.1625, 0.0000, 1.0781,1.0781
0.61, 14.8295, -7.1625, 0.0000, 14.8295, -7.1625, 0.0000, 1.0780,1.0780
0.62, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 1.0779,1.0779
0.63, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.64, -66099188.0000, 0.0000, 0.0000, -66099188.0000, 0.0000, 0.0000, 0.0000,0.0000
0.65, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.66, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.67, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.68, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.69, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.70, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.71, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.72, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.73, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.74, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.75, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.76, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.77, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3699736383514200900000000000000000.0000,3699736383514200900000000000000000.0000
0.78, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.79, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000,0.0000
0.80, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.81, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.82, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.83, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.84, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 0.0000,0.0000
0.85, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.86, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 0.0000,0.0000
0.87, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.88, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.89, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.90, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.91, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 0.0000,0.0000
0.92, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.93, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 0.0000,0.0000
0.94, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.95, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.96, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.97, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
0.98, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3699736383514200900000000000000000.0000,3699736383514200900000000000000000.0000
0.99, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.00, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 0.0000,0.0000
1.01, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.02, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.03, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.04, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.05, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3699736383514200900000000000000000.0000,3699736383514200900000000000000000.0000
1.06, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.07, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000,0.0000
1.08, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.09, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.10, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.11, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.12, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 0.0000,0.0000
1.13, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.14, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 0.0000,0.0000
1.15, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.16, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.17, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.18, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.19, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 0.0000,0.0000
1.20, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.21, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 0.0000,0.0000
1.22, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.23, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.24, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.25, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.26, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
1.27, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.28, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.29, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, -1.#QNB,-1.#QNB
1.30, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.31, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.32, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.33, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.34, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3699736383514200900000000000000000.0000,3699736383514200900000000000000000.0000
1.35, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.36, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 0.0000,0.0000
1.37, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.38, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.39, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.40, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.41, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 0.0000,0.0000
1.42, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.43, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000,0.0000
1.44, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.45, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.46, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.47, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.48, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
1.49, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.50, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 0.0000,0.0000
1.51, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.52, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.53, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.54, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.55, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
1.56, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.57, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 0.0000,0.0000
1.58, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.59, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.60, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.61, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.62, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
1.63, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.64, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000,0.0000
1.65, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.66, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.67, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.68, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.69, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 0.0000,0.0000
1.70, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.71, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 0.0000,0.0000
1.72, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.73, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.74, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.75, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.76, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
1.77, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.78, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 0.0000,0.0000
1.79, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.80, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.81, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.82, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.83, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 0.0000,0.0000
1.84, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.85, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000,0.0000
1.86, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.87, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.88, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.89, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.90, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
1.91, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.92, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.93, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000, 0.0000, 70071632703047114000000.0000, -1.#QNB,-1.#QNB
1.94, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.95, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.96, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.97, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
1.98, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3699736383514200900000000000000000.0000,3699736383514200900000000000000000.0000
1.99, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.00, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 18470200261720778000000000.0000, 0.0000, 4371247120945391500000000.0000, 0.0000,0.0000
2.01, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.02, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.03, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.04, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.05, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
2.06, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.07, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 0.0000,0.0000
2.08, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.09, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.10, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.11, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.12, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 0.0000,0.0000
2.13, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.14, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000,0.0000
2.15, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.16, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.17, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.18, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.19, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3699736383514200900000000000000000.0000,3699736383514200900000000000000000.0000
2.20, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.21, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000,0.0000
2.22, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.23, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.24, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.25, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.26, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
2.27, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.28, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 0.0000,0.0000
2.29, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.30, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.31, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.32, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.33, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3699736383514200900000000000000000.0000,3699736383514200900000000000000000.0000
2.34, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.35, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000, 0.0000, 70071632703047114000000.0000, 0.0000,0.0000
2.36, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.37, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.38, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.39, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.40, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 0.0000,0.0000
2.41, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.42, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 0.0000,0.0000
2.43, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.44, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.45, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.46, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.47, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
2.48, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.49, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 4306482419705046900000.0000, 0.0000, 73015463713045088000000000000000.0000, 0.0000,0.0000
2.50, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.51, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.52, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.53, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,0.0000
2.54, 0.0000, -0.0000, 0.0000, 0.0000, -0.0000, 0.0000, 3450600427615374800000000000.0000,3450600427615374800000000000.0000
